match_id,data,casa,ospite,gol_casa_reali,gol_ospite_reali,gol_casa_baseline,gol_ospite_baseline,tiri_dentro_casa_pre,tiri_fuori_casa_pre,tiri_dentro_casa_concessi_pre,tiri_fuori_casa_concessi_pre,tiri_dentro_ospite_pre,tiri_fuori_ospite_pre,tiri_dentro_ospite_concessi_pre,tiri_fuori_ospite_concessi_pre,expected_tiri_dentro_casa,expected_tiri_dentro_ospite,expected_tiri_fuori_casa,expected_tiri_fuori_ospite,tiri_dentro_casa_reali,tiri_fuori_casa_reali,tiri_dentro_ospite_reali,tiri_fuori_ospite_reali,valido
30043,2026-01-11 17:00:00,Verona,Lazio,0.0,1.0,1.00390625,1.3468834941601509,6.611111111111111,5.166666666666667,7.611111111111111,5.888888888888889,6.7894736842105265,4.526315789473684,8.421052631578947,4.7894736842105265,7.516081871345029,7.200292397660819,4.978070175438597,5.207602339181287,6,5,6,5,True
30038,2026-01-11 19:45:00,Inter,Napoli,2.0,2.0,1.6966033390903856,1.1667218596467988,11.944444444444445,5.944444444444445,4.777777777777778,3.888888888888889,8.555555555555555,4.833333333333333,5.333333333333333,5.111111111111111,8.63888888888889,6.666666666666666,5.527777777777778,4.361111111111111,10,3,5,2,True
30037,2026-01-12 17:30:00,Genoa,Cagliari,3.0,0.0,1.0876288659793816,1.3105625012212114,7.157894736842105,4.052631578947368,9.210526315789474,4.052631578947368,6.105263157894737,4.105263157894737,8.894736842105264,4.315789473684211,8.026315789473685,7.657894736842106,4.184210526315789,4.078947368421053,5,6,6,9,True
30039,2026-01-12 19:45:00,Juventus,Cremonese,5.0,0.0,1.298987854251012,0.9562082102533463,9.631578947368421,6.368421052631579,5.947368421052632,4.473684210526316,4.947368421052632,3.5789473684210527,10.578947368421053,6.315789473684211,10.105263157894736,5.447368421052632,6.342105263157895,4.026315789473684,13,5,6,4,True
30001,2026-01-14 17:30:00,Napoli,Parma,0.0,0.0,1.3813104189044039,0.8430575401428124,8.368421052631579,4.684210526315789,5.578947368421052,5.0,6.421052631578948,4.7894736842105265,8.631578947368421,5.7894736842105265,8.5,6.0,5.2368421052631575,4.894736842105264,13,3,1,3,True
29998,2026-01-14 19:45:00,Inter,Lecce,1.0,0.0,1.6940956452043816,0.8191111763131469,11.842105263157896,5.7894736842105265,4.7894736842105265,3.789473684210526,5.368421052631579,4.526315789473684,8.421052631578947,4.0,10.131578947368421,5.078947368421053,4.894736842105264,4.157894736842105,13,8,5,5,True
30003,2026-01-15 17:30:00,Verona,Bologna,2.0,3.0,0.9818580542264753,1.5189068664484178,6.578947368421052,5.157894736842105,7.526315789473684,5.842105263157895,8.368421052631579,4.578947368421052,7.368421052631579,3.4210526315789473,6.973684210526315,7.947368421052632,4.2894736842105265,5.2105263157894735,10,5,6,9,True
29995,2026-01-15 19:45:00,Como,Milan,1.0,3.0,1.3009785770960063,1.0897242741082083,8.31578947368421,5.473684210526316,7.0,3.4210526315789473,9.578947368421053,4.578947368421052,6.473684210526316,4.473684210526316,7.394736842105264,8.289473684210527,4.973684210526316,4.0,10,8,4,3,True
30049,2026-01-16 19:45:00,Pisa,Atalanta,1.0,1.0,0.9675,1.3793196202531646,7.6,2.55,9.25,6.05,8.85,5.65,6.4,4.25,7.0,9.05,3.4,5.85,13,1,8,1,True
30051,2026-01-17 14:00:00,Udinese,Inter,0.0,1.0,1.142039800995025,1.959822421505916,7.1,5.05,7.95,4.8,11.9,5.9,4.8,3.85,5.949999999999999,9.925,4.45,5.35,2,3,11,3,True
30047,2026-01-17 17:00:00,Napoli,Sassuolo,1.0,0.0,1.3403465346534653,1.0021491583120576,8.6,4.6,5.35,4.9,6.5,3.7,8.8,5.45,8.7,5.925,5.025,4.300000000000001,5,6,9,12,True
30053,2026-01-17 19:45:00,Cagliari,Juventus,1.0,0.0,1.1136699507389163,1.5789584063318014,6.1,4.35,8.7,4.4,9.8,6.3,5.95,4.45,6.025,9.25,4.4,5.35,3,0,10,11,True
30048,2026-01-18 11:30:00,Parma,Genoa,0.0,0.0,0.9370098039215687,1.1011666973678826,6.15,4.7,8.85,5.65,7.05,4.15,9.05,4.3,7.6000000000000005,7.949999999999999,4.5,4.9,7,7,8,3,True
30052,2026-01-18 14:00:00,Bologna,Fiorentina,1.0,2.0,1.3091463414634146,1.0767287030907888,8.25,4.8,7.5,3.5,8.35,5.4,8.9,4.15,8.575,7.925,4.475,4.45,14,5,9,2,True
30050,2026-01-18 17:00:00,Torino,Roma,0.0,2.0,1.1099514563106796,1.4027661845868749,7.6,4.7,8.3,5.05,9.1,4.55,6.1,4.25,6.85,8.7,4.475,4.8,4,4,10,4,True
30046,2026-01-18 19:45:00,Milan,Lecce,1.0,0.0,1.4095410628019325,0.7659688785084042,9.3,4.5,6.65,4.65,5.35,4.55,8.65,4.2,8.975000000000001,6.0,4.35,4.6,16,4,2,1,True
30044,2026-01-19 17:30:00,Cremonese,Verona,0.0,0.0,1.0829326923076923,1.1091416038858048,5.0,3.6,10.7,6.25,6.75,5.15,7.45,6.0,6.225,8.725,4.8,5.7,3,4,7,4,True
30045,2026-01-19 19:45:00,Lazio,Como,0.0,3.0,1.1051435406698564,1.0813913579637942,6.75,4.55,8.3,4.8,8.4,5.6,6.85,3.4,6.8,8.350000000000001,3.9749999999999996,5.199999999999999,2,6,8,3,True
30058,2026-01-23 19:45:00,Inter,Pisa,6.0,2.0,1.6285714285714286,0.8160421545667447,11.857142857142858,5.761904761904762,4.666666666666667,3.8095238095238093,7.857142857142857,2.4761904761904763,9.19047619047619,5.809523809523809,10.523809523809524,6.261904761904762,5.785714285714286,3.142857142857143,31,3,5,3,True
30055,2026-01-24 14:00:00,Como,Torino,6.0,0.0,1.3257729632137214,0.8963734247712232,8.380952380952381,5.476190476190476,6.619047619047619,3.5238095238095237,7.428571428571429,4.666666666666667,8.380952380952381,5.0,8.380952380952381,7.023809523809524,5.238095238095238,4.095238095238095,10,7,4,3,True
30056,2026-01-24 17:00:00,Fiorentina,Cagliari,1.0,2.0,1.1396001796945194,1.2759302178612806,8.380952380952381,5.238095238095238,9.142857142857142,4.190476190476191,5.9523809523809526,4.142857142857143,8.761904761904763,4.714285714285714,8.571428571428573,7.5476190476190474,4.976190476190476,4.166666666666667,9,6,7,3,True
30060,2026-01-24 19:45:00,Lecce,Lazio,0.0,0.0,0.9022468142186452,1.1828301492121043,5.190476190476191,4.380952380952381,9.0,4.190476190476191,6.523809523809524,4.619047619047619,8.285714285714286,4.714285714285714,6.738095238095239,7.761904761904762,4.5476190476190474,4.404761904761905,7,8,5,1,True
30062,2026-01-25 11:30:00,Sassuolo,Cremonese,1.0,0.0,1.1375723186470852,1.1354606839188592,6.619047619047619,4.095238095238095,8.619047619047619,5.476190476190476,4.904761904761905,3.619047619047619,10.523809523809524,6.142857142857143,8.571428571428571,6.761904761904762,5.119047619047619,4.5476190476190474,7,6,4,6,True
30054,2026-01-25 14:00:00,Atalanta,Parma,4.0,0.0,1.207419712070875,0.8338372165975806,8.80952380952381,5.428571428571429,6.714285714285714,4.095238095238095,6.190476190476191,4.809523809523809,8.80952380952381,5.523809523809524,8.80952380952381,6.4523809523809526,5.476190476190476,4.4523809523809526,16,5,9,6,True
30057,2026-01-25 14:00:00,Genoa,Bologna,3.0,2.0,1.1140873015873016,1.4152869481125785,7.095238095238095,4.095238095238095,8.952380952380953,4.428571428571429,8.523809523809524,4.809523809523809,7.571428571428571,3.4285714285714284,7.333333333333333,8.738095238095237,3.761904761904762,4.619047619047619,4,5,6,7,True
30059,2026-01-25 17:00:00,Juventus,Napoli,3.0,0.0,1.3552227342549923,1.1198520821837452,9.80952380952381,6.523809523809524,5.809523809523809,4.238095238095238,8.428571428571429,4.666666666666667,5.523809523809524,5.238095238095238,7.666666666666667,7.119047619047619,5.880952380952381,4.4523809523809526,7,5,2,7,True
30061,2026-01-25 19:45:00,Roma,Milan,1.0,1.0,1.2130843162953255,1.0393160399011363,9.142857142857142,4.523809523809524,6.0,4.238095238095238,9.619047619047619,4.476190476190476,6.428571428571429,4.476190476190476,7.785714285714286,7.809523809523809,4.5,4.357142857142858,11,4,4,1,True
30063,2026-01-26 19:45:00,Verona,Udinese,1.0,3.0,0.9983692106979778,1.320639341089439,6.761904761904762,5.095238095238095,7.238095238095238,5.904761904761905,6.857142857142857,4.9523809523809526,8.095238095238095,4.714285714285714,7.428571428571429,7.0476190476190474,4.904761904761905,5.428571428571429,5,2,11,9,True
30068,2026-01-30 19:45:00,Lazio,Genoa,3.0,2.0,1.0727272727272728,1.0037473976405273,6.454545454545454,4.454545454545454,8.227272727272727,4.863636363636363,6.954545454545454,4.136363636363637,8.818181818181818,4.545454545454546,7.636363636363637,7.59090909090909,4.5,4.5,7,7,9,7,True
30071,2026-01-31 14:00:00,Pisa,Sassuolo,1.0,3.0,1.0075071986836692,1.3756329444339312,7.7272727272727275,2.5,10.181818181818182,5.681818181818182,6.636363636363637,4.181818181818182,8.409090909090908,5.5,8.068181818181818,8.40909090909091,4.0,4.931818181818182,9,7,17,4,True
30069,2026-01-31 17:00:00,Napoli,Fiorentina,2.0,1.0,1.3047706797706797,1.0066466550668323,8.136363636363637,4.7727272727272725,5.590909090909091,5.2272727272727275,8.409090909090908,5.2727272727272725,9.045454545454545,4.136363636363637,8.59090909090909,7.0,4.454545454545455,5.25,13,6,12,3,True
30065,2026-01-31 19:45:00,Cagliari,Verona,4.0,0.0,1.1463514064410925,1.0970940762315244,6.0,4.090909090909091,8.772727272727273,4.7727272727272725,6.681818181818182,4.954545454545454,7.409090909090909,6.045454545454546,6.704545454545455,7.7272727272727275,5.068181818181818,4.863636363636363,6,7,6,3,True
30072,2026-02-01 11:30:00,Torino,Lecce,1.0,0.0,1.0799512987012987,1.1264464176395994,7.2727272727272725,4.590909090909091,8.454545454545455,5.090909090909091,5.2727272727272725,4.545454545454546,8.818181818181818,4.045454545454546,8.045454545454545,6.863636363636363,4.318181818181818,4.818181818181818,12,4,5,9,True
30066,2026-02-01 14:00:00,Como,Atalanta,0.0,0.0,1.4420202020202022,1.0295124917465701,8.454545454545455,5.545454545454546,6.5,3.5,9.136363636363637,5.409090909090909,6.818181818181818,4.181818181818182,7.636363636363637,7.818181818181818,4.863636363636363,4.454545454545455,19,9,3,3,True
30067,2026-02-01 17:00:00,Cremonese,Inter,0.0,2.0,1.0529967819790829,1.8227072023428663,4.863636363636363,3.727272727272727,10.363636363636363,6.136363636363637,12.727272727272727,5.636363636363637,4.681818181818182,3.772727272727273,4.7727272727272725,11.545454545454545,3.75,5.886363636363637,7,2,11,4,True
30070,2026-02-01 19:45:00,Parma,Juventus,1.0,4.0,0.9161994393271927,1.3851901873743555,6.318181818181818,4.863636363636363,9.136363636363637,5.5,9.681818181818182,6.454545454545454,5.636363636363637,4.363636363636363,5.9772727272727275,9.40909090909091,4.613636363636363,5.977272727272727,4,6,12,4,True
30073,2026-02-02 19:45:00,Udinese,Roma,1.0,0.0,1.1690590111642742,1.388188189300542,7.045454545454546,5.136363636363637,7.954545454545454,4.590909090909091,9.227272727272727,4.5,5.909090909090909,4.090909090909091,6.4772727272727275,8.59090909090909,4.613636363636363,4.545454545454545,1,6,7,3,True
30064,2026-02-03 19:45:00,Bologna,Milan,0.0,3.0,1.3266177054386663,1.411429026137569,8.409090909090908,4.909090909090909,7.409090909090909,3.5,9.363636363636363,4.318181818181818,6.636363636363637,4.454545454545454,7.5227272727272725,8.386363636363637,4.681818181818182,3.909090909090909,6,7,10,0,True
30074,2026-02-06 19:45:00,Verona,Pisa,0.0,0.0,0.9913043478260869,1.2589634530560807,6.6521739130434785,4.869565217391305,7.3478260869565215,6.086956521739131,7.782608695652174,2.6956521739130435,10.478260869565217,5.608695652173913,8.565217391304348,7.565217391304348,5.239130434782609,4.391304347826087,1,2,9,2,True
30080,2026-02-07 17:00:00,Genoa,Napoli,2.0,3.0,1.1843591191417278,1.470754804084713,7.043478260869565,4.260869565217392,8.73913043478261,4.6521739130434785,8.347826086956522,4.826086956521739,5.869565217391305,5.130434782608695,6.4565217391304355,8.543478260869566,4.695652173913043,4.739130434782609,6,6,9,5,True
30079,2026-02-07 19:45:00,Fiorentina,Torino,2.0,2.0,1.1436937781109444,1.2423398078446921,8.565217391304348,5.173913043478261,9.217391304347826,4.217391304347826,7.478260869565218,4.565217391304348,8.304347826086957,5.260869565217392,8.434782608695652,8.347826086956522,5.217391304347826,4.391304347826087,15,7,10,2,True
30078,2026-02-08 11:30:00,Bologna,Parma,0.0,1.0,1.2975835043851465,0.9667486479599883,8.304347826086957,5.0,7.521739130434782,3.347826086956522,6.217391304347826,4.913043478260869,9.26086956521739,5.434782608695652,8.782608695652174,6.869565217391305,5.217391304347826,4.130434782608695,9,7,0,5,True
30082,2026-02-08 14:00:00,Lecce,Udinese,2.0,1.0,0.8830360460795244,1.2158740563800468,5.260869565217392,4.739130434782608,8.956521739130435,4.043478260869565,6.782608695652174,5.173913043478261,7.913043478260869,4.521739130434782,6.586956521739131,7.869565217391305,4.630434782608695,4.608695652173913,8,8,2,4,True
30075,2026-02-08 17:00:00,Sassuolo,Inter,0.0,5.0,1.1880203515263645,1.7738034072736293,7.086956521739131,4.173913043478261,8.434782608695652,5.565217391304348,12.652173913043478,5.565217391304348,4.782608695652174,3.6956521739130435,5.934782608695652,10.543478260869566,3.9347826086956523,5.565217391304348,5,2,16,7,True
30081,2026-02-08 19:45:00,Juventus,Lazio,2.0,2.0,1.4516396462785557,0.9274863239849649,9.782608695652174,6.3478260869565215,5.565217391304348,4.434782608695652,6.478260869565218,4.565217391304348,8.26086956521739,4.956521739130435,9.021739130434781,6.021739130434783,5.6521739130434785,4.5,19,15,6,3,True
30077,2026-02-09 17:30:00,Atalanta,Cremonese,2.0,1.0,1.2576591451109889,0.8936280549988659,8.869565217391305,5.304347826086956,7.3478260869565215,4.391304347826087,4.956521739130435,3.652173913043478,10.391304347826088,6.043478260869565,9.630434782608695,6.1521739130434785,5.673913043478261,4.021739130434782,21,8,7,5,True
30076,2026-02-09 19:45:00,Roma,Cagliari,2.0,0.0,1.1930489587139204,0.9123954697151457,9.130434782608695,4.434782608695652,5.695652173913044,4.173913043478261,6.0,4.217391304347826,8.652173913043478,4.695652173913044,8.891304347826086,5.8478260869565215,4.565217391304348,4.195652173913043,15,0,2,1,True
30091,2026-02-13 19:45:00,Pisa,Milan,1.0,2.0,1.0014818688981868,1.7008556061719537,7.833333333333333,2.6666666666666665,10.083333333333334,5.458333333333333,9.391304347826088,4.130434782608695,6.608695652173913,4.565217391304348,7.221014492753623,9.73731884057971,3.615942028985507,4.794384057971014,3,4,6,1,True
30085,2026-02-14 14:00:00,Como,Fiorentina,1.0,2.0,1.4105978260869565,0.9196506611385029,8.91304347826087,5.695652173913044,6.3478260869565215,3.4782608695652173,8.833333333333334,5.25,9.25,4.125,9.081521739130434,7.590579710144928,4.9103260869565215,4.364130434782608,12,4,4,4,True
30088,2026-02-14 17:00:00,Lazio,Atalanta,0.0,2.0,1.1485131396957122,1.139540283048236,6.458333333333333,4.5,8.708333333333334,5.375,9.375,5.416666666666667,7.333333333333333,4.416666666666667,6.895833333333333,9.041666666666668,4.458333333333334,5.395833333333334,11,7,5,7,True
30087,2026-02-14 19:45:00,Inter,Juventus,3.0,2.0,1.793904958677686,1.2069828834652863,12.791666666666666,5.625,4.791666666666667,3.625,10.166666666666666,6.708333333333333,5.583333333333333,4.375,9.1875,7.479166666666666,5.0,5.166666666666666,11,10,8,3,True
30093,2026-02-15 11:30:00,Udinese,Sassuolo,1.0,2.0,1.1715534979423867,1.3071133199171392,6.583333333333333,5.125,7.916666666666667,4.666666666666667,7.0,4.083333333333333,8.75,5.625,7.666666666666666,7.458333333333334,5.375,4.375,5,3,8,2,True
30086,2026-02-15 14:00:00,Cremonese,Genoa,0.0,0.0,1.0471311475409837,1.291317674610828,5.041666666666667,3.7083333333333335,10.833333333333334,6.125,7.0,4.333333333333333,8.75,4.666666666666667,6.895833333333334,8.916666666666668,4.1875,5.229166666666666,13,6,13,6,True
30090,2026-02-15 14:00:00,Parma,Verona,2.0,1.0,0.9404761904761905,0.9965861344537815,5.958333333333333,4.916666666666667,9.25,5.5,6.416666666666667,4.75,7.416666666666667,5.916666666666667,6.6875,7.833333333333334,5.416666666666667,5.125,11,15,2,2,True
30092,2026-02-15 17:00:00,Torino,Bologna,1.0,2.0,1.1077235772357723,1.5546282323191125,7.583333333333333,4.458333333333333,8.583333333333334,5.333333333333333,8.333333333333334,5.083333333333333,7.208333333333333,3.4166666666666665,7.395833333333333,8.458333333333334,3.9375,5.208333333333333,4,4,10,4,True
30089,2026-02-15 19:45:00,Napoli,Roma,2.0,2.0,1.3582995951417005,1.0837720128601829,8.375,4.833333333333333,5.875,5.166666666666667,9.375,4.25,5.541666666666667,4.041666666666667,6.958333333333334,7.625,4.4375,4.708333333333334,7,4,6,3,True
30084,2026-02-16 19:45:00,Cagliari,Lecce,0.0,2.0,1.193212365591398,0.9810758797653959,5.833333333333333,4.083333333333333,8.916666666666666,4.5,5.375,4.875,8.666666666666666,4.041666666666667,7.25,7.145833333333333,4.0625,4.6875,9,2,11,2,True
30083,2026-02-18 19:45:00,Milan,Como,1.0,1.0,1.4427710843373496,1.1316168711088173,9.25,4.0,6.458333333333333,4.541666666666667,9.041666666666666,5.625,6.25,3.5,7.75,7.75,3.75,5.083333333333334,5,1,7,3,True
30103,2026-02-20 19:45:00,Sassuolo,Verona,3.0,0.0,1.189,1.062890804597701,7.04,4.0,8.6,5.52,6.24,4.64,7.56,6.28,7.3,7.42,5.140000000000001,5.08,7,1,7,5,True
30099,2026-02-21 14:00:00,Juventus,Como,0.0,2.0,1.4695617529880478,1.2190906804155928,10.08,6.56,5.8,4.6,8.96,5.52,6.2,3.4,8.14,7.380000000000001,4.9799999999999995,5.06,7,4,6,5,True
30100,2026-02-21 17:00:00,Lecce,Inter,0.0,2.0,0.9491269841269839,1.8252735897833616,5.6,4.76,8.68,3.96,12.72,5.8,4.92,3.6,5.26,10.7,4.18,4.88,1,2,18,6,True
30096,2026-02-21 19:45:00,Cagliari,Lazio,0.0,0.0,1.1686956521739131,1.2133478260869563,5.96,4.0,9.0,4.4,6.64,4.6,8.56,5.44,7.26,7.82,4.720000000000001,4.5,7,4,6,4,True
30098,2026-02-22 11:30:00,Genoa,Torino,3.0,0.0,1.186299212598425,1.2282794764290828,7.24,4.4,8.92,4.72,7.44,4.44,8.64,5.28,7.94,8.18,4.84,4.58,12,4,4,3,True
30094,2026-02-22 14:00:00,Atalanta,Napoli,2.0,1.0,1.2868627450980392,1.1564232950045932,9.2,5.48,7.48,4.52,8.32,4.8,5.88,5.08,7.539999999999999,7.9,5.28,4.66,8,2,6,4,True
30101,2026-02-22 17:00:00,Milan,Parma,0.0,1.0,1.4274218749999998,0.7863180114549839,9.08,3.88,6.48,4.48,6.16,5.32,8.96,5.36,9.02,6.32,4.62,4.9,17,8,5,4,True
30102,2026-02-22 19:45:00,Roma,Cremonese,3.0,0.0,1.2260311284046692,0.7839009574607616,9.24,4.2,5.6,4.04,5.36,3.8,10.92,6.12,10.08,5.48,5.16,3.92,19,4,1,1,True
30097,2026-02-23 17:30:00,Fiorentina,Pisa,1.0,0.0,1.1865891472868215,1.1504702924932513,8.64,5.2,9.36,4.12,7.64,2.72,9.92,5.28,9.280000000000001,8.5,5.24,3.42,3,12,5,2,True
30095,2026-02-23 19:45:00,Bologna,Udinese,1.0,0.0,1.285212355212355,1.1987005954690164,8.4,5.04,7.08,3.44,6.52,5.04,7.92,4.56,8.16,6.8,4.8,4.24,6,5,6,4,True
30106,2026-02-27 19:45:00,Parma,Cagliari,1.0,1.0,0.9692307692307691,1.135031847133758,6.115384615384615,5.269230769230769,9.26923076923077,5.461538461538462,6.0,4.0,8.884615384615385,4.384615384615385,7.5,7.634615384615385,4.826923076923077,4.730769230769231,10,8,6,5,True
30113,2026-02-28 14:00:00,Como,Lecce,3.0,1.0,1.3919098143236073,0.746853047483021,8.846153846153847,5.5,6.230769230769231,3.423076923076923,5.423076923076923,4.653846153846154,9.038461538461538,4.038461538461538,8.942307692307693,5.826923076923077,4.769230769230769,4.038461538461538,12,0,1,4,True
30109,2026-02-28 17:00:00,Verona,Napoli,1.0,2.0,0.970346447445684,1.6681385234073849,6.269230769230769,4.653846153846154,7.538461538461538,6.076923076923077,8.23076923076923,4.769230769230769,5.961538461538462,4.961538461538462,6.115384615384615,7.884615384615384,4.807692307692308,5.423076923076923,4,4,5,3,True
30105,2026-02-28 19:45:00,Inter,Genoa,2.0,0.0,1.7978210002924833,1.0175869420475354,12.923076923076923,5.8076923076923075,4.769230769230769,3.5384615384615383,7.423076923076923,4.384615384615385,8.73076923076923,4.653846153846154,10.826923076923077,6.096153846153847,5.230769230769231,3.9615384615384617,12,2,3,3,True
30104,2026-03-01 11:30:00,Cremonese,Milan,0.0,2.0,1.0089597902097902,1.4939790200319725,5.1923076923076925,3.6923076923076925,11.23076923076923,6.038461538461538,9.384615384615385,4.038461538461538,6.423076923076923,4.461538461538462,5.807692307692308,10.307692307692307,4.076923076923077,5.038461538461538,9,6,14,6,True
30112,2026-03-01 14:00:00,Sassuolo,Atalanta,2.0,1.0,1.2201015965166908,1.3703354404132628,7.038461538461538,3.8846153846153846,8.538461538461538,5.5,9.153846153846153,5.346153846153846,7.423076923076923,4.5,7.230769230769231,8.846153846153847,4.1923076923076925,5.423076923076923,6,1,19,7,True
30111,2026-03-01 17:00:00,Torino,Lazio,2.0,0.0,1.0860323886639676,1.3778824150677695,7.3076923076923075,4.384615384615385,8.76923076923077,5.230769230769231,6.615384615384615,4.576923076923077,8.5,5.384615384615385,7.903846153846153,7.6923076923076925,4.884615384615385,4.903846153846153,8,5,7,5,True
30108,2026-03-01 19:45:00,Roma,Juventus,3.0,3.0,1.258715067703832,1.080066951845211,9.615384615384615,4.1923076923076925,5.423076923076923,3.923076923076923,9.961538461538462,6.461538461538462,5.8076923076923075,4.615384615384615,7.711538461538462,7.6923076923076925,4.403846153846153,5.1923076923076925,10,1,5,8,True
30107,2026-03-02 17:30:00,Pisa,Bologna,0.0,1.0,0.9928243398392653,1.5116633769476209,7.538461538461538,2.6923076923076925,9.653846153846153,5.538461538461538,8.307692307692308,5.038461538461538,7.038461538461538,3.4615384615384617,7.288461538461538,8.98076923076923,3.076923076923077,5.288461538461538,4,2,6,2,True
30110,2026-03-02 19:45:00,Udinese,Fiorentina,3.0,0.0,1.145338861881613,1.323390952910414,6.5,5.0,7.846153846153846,4.576923076923077,8.423076923076923,5.461538461538462,9.192307692307692,4.038461538461538,7.846153846153846,8.134615384615385,4.519230769230769,5.019230769230769,8,2,5,5,True
30114,2026-03-06 19:45:00,Napoli,Torino,2.0,1.0,1.3666666666666667,1.0263775971093043,8.11111111111111,4.703703703703703,5.888888888888889,4.925925925925926,7.333333333333333,4.407407407407407,8.703703703703704,5.222222222222222,8.407407407407408,6.611111111111111,4.962962962962963,4.666666666666666,8,6,3,4,True
30116,2026-03-07 14:00:00,Cagliari,Como,1.0,2.0,1.1449706163728304,1.4914749857749798,6.0,4.037037037037037,8.925925925925926,4.518518518518518,8.962962962962964,5.296296296296297,6.037037037037037,3.4444444444444446,6.018518518518519,8.944444444444445,3.740740740740741,4.907407407407407,4,4,4,4,True
30115,2026-03-07 17:00:00,Atalanta,Udinese,2.0,2.0,1.2936410675381262,1.023152387610148,9.518518518518519,5.407407407407407,7.37037037037037,4.37037037037037,6.555555555555555,4.888888888888889,7.7407407407407405,4.592592592592593,8.62962962962963,6.962962962962963,5.0,4.62962962962963,13,9,5,3,True
30119,2026-03-07 19:45:00,Juventus,Pisa,4.0,0.0,1.4617419617419618,0.9068308913987926,9.777777777777779,6.518518518518518,5.962962962962963,4.481481481481482,7.407407407407407,2.6666666666666665,9.518518518518519,5.407407407407407,9.648148148148149,6.685185185185185,5.962962962962963,3.5740740740740744,18,7,6,1,True
30121,2026-03-08 11:30:00,Lecce,Cremonese,2.0,1.0,0.9446472019464719,1.0454855689113234,5.2592592592592595,4.62962962962963,9.148148148148149,3.888888888888889,5.333333333333333,3.7777777777777777,11.333333333333334,6.037037037037037,8.296296296296298,7.2407407407407405,5.333333333333334,3.833333333333333,7,2,8,2,True
30117,2026-03-08 14:00:00,Fiorentina,Parma,0.0,0.0,1.1673737373737374,1.1154010163825252,8.296296296296296,5.444444444444445,9.148148148148149,3.962962962962963,6.2592592592592595,5.37037037037037,9.148148148148149,5.444444444444445,8.722222222222221,7.703703703703704,5.444444444444445,4.666666666666666,8,4,2,6,True
30123,2026-03-08 14:00:00,Bologna,Verona,1.0,2.0,1.2762681159420288,0.9663004280723358,8.222222222222221,4.925925925925926,6.925925925925926,3.4074074074074074,6.185185185185185,4.62962962962963,7.444444444444445,5.962962962962963,7.833333333333333,6.555555555555555,5.444444444444445,4.018518518518519,10,9,9,6,True
30118,2026-03-08 17:00:00,Genoa,Roma,2.0,1.0,1.20270089584169,1.4143054969870053,7.2592592592592595,4.333333333333333,8.851851851851851,4.555555555555555,9.62962962962963,4.074074074074074,5.407407407407407,4.074074074074074,6.333333333333334,9.24074074074074,4.203703703703704,4.314814814814815,8,3,6,1,True
30122,2026-03-08 19:45:00,Milan,Inter,1.0,0.0,1.4069078070876633,1.4425244118965086,9.555555555555555,4.111111111111111,6.518518518518518,4.518518518518518,12.88888888888889,5.666666666666667,4.703703703703703,3.5185185185185186,7.12962962962963,9.703703703703704,3.814814814814815,5.092592592592593,6,3,7,4,True
30120,2026-03-09 19:45:00,Lazio,Sassuolo,2.0,1.0,1.090800477897252,1.1278076463560334,6.62962962962963,4.592592592592593,8.481481481481481,5.37037037037037,7.0,3.7777777777777777,8.925925925925926,5.555555555555555,7.777777777777778,7.7407407407407405,5.074074074074074,4.574074074074074,9,4,5,2,True
30131,2026-03-13 19:45:00,Torino,Parma,4.0,1.0,1.1098214285714287,1.1772046904413305,7.178571428571429,4.392857142857143,8.678571428571429,5.25,6.107142857142857,5.392857142857143,9.107142857142858,5.392857142857143,8.142857142857142,7.392857142857142,4.892857142857143,5.321428571428571,7,8,4,3,True
30126,2026-03-14 14:00:00,Inter,Atalanta,1.0,1.0,1.7549567869852567,1.0741832018694673,12.678571428571429,5.607142857142857,4.75,3.5,9.642857142857142,5.535714285714286,7.285714285714286,4.321428571428571,9.982142857142858,7.196428571428571,4.9642857142857135,4.517857142857142,11,5,5,3,True
30128,2026-03-14 17:00:00,Napoli,Lecce,2.0,1.0,1.3795592705167175,0.8945267514961583,8.107142857142858,4.75,5.785714285714286,4.892857142857143,5.321428571428571,4.535714285714286,9.107142857142858,3.8214285714285716,8.607142857142858,5.553571428571429,4.285714285714286,4.714285714285714,7,5,8,4,True
30132,2026-03-14 19:45:00,Udinese,Juventus,0.0,1.0,1.2014765270065624,1.6524967374556325,6.5,4.821428571428571,7.928571428571429,4.75,10.071428571428571,6.535714285714286,5.964285714285714,4.357142857142857,6.232142857142858,9.0,4.5892857142857135,5.642857142857142,4,6,16,6,True
30133,2026-03-15 11:30:00,Verona,Genoa,0.0,2.0,1.0037726358148893,1.4813274459436736,6.285714285714286,4.678571428571429,7.535714285714286,6.071428571428571,7.285714285714286,4.285714285714286,8.75,4.428571428571429,7.517857142857142,7.410714285714286,4.553571428571429,5.178571428571429,3,5,7,4,True
30129,2026-03-15 14:00:00,Pisa,Cagliari,3.0,1.0,0.9676691729323307,1.377747323974962,7.357142857142857,2.607142857142857,9.821428571428571,5.464285714285714,5.928571428571429,4.035714285714286,8.75,4.5,8.053571428571429,7.875,3.553571428571429,4.75,8,2,9,5,True
